steam_appid,nome,data_de_lancamento,plataforma,generos,avaliacoes_positivas,avaliacoes_negativas,media_tempo_jogado,preco
246880,Recruits,2014-07-31,windows,"Action;Indie;Early Access",26,58,1,6.99
246940,"Lords of the Black Sun",2014-09-12,windows,Indie;Strategy,76,292,0,22.99
246960,"Giana Sisters: Twisted Dreams - Rise of the Owlverlord",2013-09-26,windows,Action;Indie,267,52,99,3.99
246980,InFlux,2013-09-18,windows,Adventure;Casual;Indie,142,62,0,7.19
247140,Soundodger+,2013-10-11,windows,Casual;Indie,615,67,130,5.59
247370,"Mutant Mudds Deluxe",2013-11-21,windows,Action;Indie,328,114,0,6.99
247430,"Hitman: Contracts",2014-01-21,windows,Action,1000,195,15,8.29
247660,"Deadly Premonition: The Director's Cut",2013-10-29,windows,Nudity;Violent;Gore;Action;Adventure,2038,916,318,19.99
247730,"Nether: Resurrected",2014-06-05,windows,"Action;Indie;Massively Multiplayer;RPG;Simulation",7456,10167,257,6.99
247950,"Sacred 3",2014-07-31,windows,Action;RPG,954,2861,182,10.99
248350,Omegalodon,2013-09-20,windows,Action;Indie,241,135,96,7.19
248370,"Bridge It +",2013-11-18,windows,Simulation,83,39,0,4.99
248530,"Depth Hunter 2: Deep Dive",2014-08-20,windows,Action;Adventure;Casual;Indie;Simulation;Sports,659,227,288,10.99
248630,"Kingdoms Rise",2013-11-18,windows,"Action;Indie;RPG;Early Access",492,585,22,11.99
248650,"Draw a Stickman: EPIC",2013-12-03,windows,Adventure;Casual;Indie,783,248,84,2.79
249230,"Risen 3 - Titan Lords",2014-08-13,windows,RPG,2756,1144,412,10.99
249330,"Unholy Heights",2013-10-04,windows,Indie;Simulation;Strategy,1120,126,86,2.79
249360,"Zafehouse: Diaries",2013-09-06,windows,Indie;RPG;Simulation;Strategy,273,131,298,1.69
249550,NEStalgia,2014-04-15,windows,"Indie;Massively Multiplayer;RPG",226,98,0,6.99
249610,"Galactic Arms Race",2014-06-05,windows,Action;Casual;Indie,41,33,112,1.99
249650,Blackguards,2014-01-22,windows,Indie;RPG;Strategy,1669,1050,174,26.99
249680,"Marlow Briggs and the Mask of Death",2013-09-20,windows,Action;Adventure,1685,138,57,3.99
249870,"Scribblenauts Unmasked: A DC Comics Adventure",2013-09-24,windows,Action;Adventure;Casual;Strategy,1284,287,124,14.99
249930,"A-Train 8",2013-09-18,windows,Simulation,20,26,0,14.99
250070,TorqueL,2015-01-22,windows,Action;Indie,15,4,162,6.99
250180,"METAL SLUG 3",2014-02-14,windows,Action,5229,553,212,5.99
250400,"How to Survive",2014-08-29,windows,Action;Adventure;RPG,12965,2751,333,10.99
250500,"Super Amazing Wagon Adventure",2013-10-17,windows,Action;Adventure;Indie,1691,93,270,2.09
250520,UnderRail,2015-12-18,windows,Indie;RPG,1485,252,29,9.99
250640,"Croixleur Sigma",2014-04-30,windows,Action;Indie,268,62,416,5.59
250660,"Bunny Must Die! Chelsea and the 7 Devils",2013-09-26,windows,Action;Adventure;Indie,221,100,425,6.99
250680,BELOW,2018-12-14,windows,Adventure;Indie;RPG,340,143,72,19.99
250720,"Starlight Inceptionâ„¢Â™",2014-04-22,windows,Action;Indie;Simulation,10,44,0,6.99
251020,"Railroad X",2014-06-09,windows,Simulation,19,25,0,13.49
251110,INFRA,2016-01-15,windows,Adventure;Indie,757,98,0,23.79
251150,"The Legend of Heroes: Trails in the Sky",2014-07-29,windows,RPG,3413,318,3755,12.99
251170,Damned,2014-10-06,windows,Adventure,2538,974,450,15.49
251230,Livelock,2016-08-30,windows,Action;Adventure;Indie,307,87,252,7.19
251290,"The Legend of Heroes: Trails in the Sky SC",2015-10-29,windows,RPG,1108,26,0,22.99
251310,Eleusis,2013-10-16,windows,Adventure;Indie,130,99,208,9.99
251510,"Constant C",2014-03-11,windows,Action;Casual;Indie,44,7,0,6.99
251690,"Speedball 2 HD",2013-12-05,windows,Action;Indie;Sports,345,186,91,6.99
251870,"Go! Go! Nippon! ~My First Trip to Japan~",2014-02-21,windows,Adventure,2319,313,184,6.99
252010,"Oniken: Unstoppable Edition",2014-02-05,windows,Action;Indie,589,123,294,3.99
252050,"Construction Machines 2014",2014-03-28,windows,Simulation,38,272,108,4.99
252070,Gimbal,2013-11-19,windows,Action;Indie,153,48,0,7.19
252230,"YAIBA: NINJA GAIDEN Z",2014-03-21,windows,Action;Adventure,247,120,68,22.99
252270,"Zombie Tycoon 2: Brainhov's Revenge",2013-12-09,windows,Action;Indie;Strategy,166,89,133,3.99
252350,"Double Dragon: Neon",2014-02-06,windows,Action;Indie,1520,449,182,6.99
252530,"OMSI 2: Steam Edition",2013-12-11,windows,Casual;Simulation,2717,803,7999,27.11
252730,"YOU DON'T KNOW JACK Vol. 1 XL",2013-11-05,windows,Casual;Indie,95,35,0,1.99
252890,"Dracula: Love Kills",2013-10-29,windows,Adventure;Casual,100,23,0,6.99
252910,"Skyscraper Simulator",2013-10-21,windows,Simulation,63,349,44,2.09
253110,"The Cat Lady",2013-12-04,windows,Adventure;Indie,3446,246,229,7.19
253430,"CastleMiner Z",2014-02-03,windows,Violent;Action;Adventure;Indie,4478,1831,192,2.79
253490,"CABAL Online",2016-02-17,windows,"Action;Free to Play;Massively Multiplayer;RPG",495,277,3,0
253510,"WARMACHINE: Tactics",2014-11-20,windows,Indie;Strategy,459,560,273,0
253610,Wrack,2014-09-30,windows,Action;Indie,371,137,48,6.99
253690,"Tiny Brains",2013-12-11,windows,Action;Adventure;Casual;Indie,337,94,132,7.19
253710,"theHunter Classic",2014-06-03,windows,"Action;Adventure;Free to Play;Simulation;Sports",11440,15403,163,0
253750,Ikaruga,2014-02-18,windows,Action;Indie,1398,70,454,6.99
253770,"Bus-Simulator 2012",2013-11-22,windows,Simulation,313,552,47,7.19
253840,"Shantae: Half-Genie Hero",2016-12-20,windows,Action;Adventure;Indie,1704,160,309,14.99
254300,Dofus,2016-11-15,windows,"Adventure;Massively Multiplayer;RPG;Strategy",264,102,244,0
254440,"Pool Nation",2013-10-18,windows,Casual;Indie;Simulation;Sports;Strategy,2295,253,1047,5.19
254460,Obscure,2014-03-10,windows,Action;Adventure,685,55,0,4.99
254480,"Obscure II (Obscure: The Aftermath)",2014-03-10,windows,Action;Adventure,263,66,0,6.99
254590,"Theme Park Studio",2016-12-02,windows,Indie;Simulation,222,244,0,22.99
254700,"resident evil 4 / biohazard 4",2014-02-27,windows,Action;Adventure,11260,2172,1073,14.99
254820,"Ground Control Anthology",2015-07-08,windows,Strategy,57,10,0,3.99
254840,"Ground Control II: Operation Exodus",2015-07-08,windows,Strategy,99,18,0,3.99
254860,"Lords of the Realm III",2015-12-03,windows,Simulation;Strategy,8,13,0,3.99
254880,"MoonBase Commander",2014-02-06,windows,Strategy,101,10,0,4.79
254920,"Lords of the Realm",2015-12-03,windows,Strategy,27,7,0,1.59
254960,"Silent Storm Gold Edition",2013-10-02,windows,Action;RPG;Strategy,572,65,39,8.99
255070,"Abyss Odyssey",2014-07-15,windows,Action;Adventure;Indie,1349,816,173,10.99
255260,"Pro Cycling Manager 2014",2014-06-19,windows,Simulation,158,82,0,6.99
255280,"1954 Alcatraz",2014-03-11,windows,Adventure;Indie,695,259,232,6.99
255320,"Edna & Harvey: The Breakout",2013-10-25,windows,Adventure;Indie,767,162,186,11.99
255370,"KickBeat Steam Edition",2014-01-20,windows,Action;Indie,474,251,195,6.99
255390,"Max: The Curse of Brotherhood",2014-05-21,windows,Adventure,968,53,0,10.99
255420,"Magic 2015 - Duels of the Planeswalkers",2014-07-16,windows,Strategy,1768,2225,1986,6.99
255960,"Bad Mojo Redux",2014-07-03,windows,Adventure;Simulation,77,13,2,4.79
256030,"Shadows: Heretic Kingdoms",2014-11-20,windows,Indie;RPG,227,135,0,29.99
256070,"Truck Racer",2013-10-18,windows,Racing,127,45,0,6.99
256190,"Enemy Front",2014-06-10,windows,Action,2213,1307,116,15.99
256290,"Child of Light",2014-04-29,windows,RPG,9980,747,605,12.49
256330,"WRC 4 FIA World Rally Championship",2013-10-25,windows,Racing,557,315,0,24.99
256370,"MXGP - The Official Motocross Videogame",2014-03-28,windows,Racing;Simulation;Sports,647,183,0,7.19
256390,MotoGPâ„¢14,2014-06-20,windows,Racing;Simulation;Sports,202,217,309,7.19
256460,"Cosmic Star Heroine",2017-04-11,windows,Indie;RPG,383,42,283,10.99
257050,Darkout,2013-12-04,windows,Action;Adventure;Indie,409,388,270,9.99
257220,"Secret Files: Sam Peters",2013-10-18,windows,Adventure,77,39,0,7.99
257750,"Bloody Trapland",2013-11-18,windows,Action;Adventure;Casual;Indie,2489,497,207,6.99
257790,"Riptide GP2",2014-03-07,windows,Action;Indie;Racing;Simulation;Sports,337,46,0,4.99
257990,"Oozi: Earth Adventure",2013-12-05,windows,Casual;Indie,574,99,194,3.99
258010,"Ring Runner: Flight of the Sages",2013-11-19,windows,Action;Indie;RPG,593,112,231,3.99
258090,"99 Spirits",2013-11-12,windows,Adventure;Indie;RPG,214,147,380,6.99
258180,"Deus Ex: The Fall",2014-03-17,windows,Action;Adventure;RPG,990,2101,81,7.99
258200,"Talisman: Prologue",2013-10-14,windows,Indie;RPG;Strategy,187,143,231,4.99
258220,"Blood Knights",2013-11-13,windows,Action;RPG,437,277,773,6.99
258520,"The Vanishing of Ethan Carter",2014-09-25,windows,Adventure;Indie,6917,849,185,14.99
258590,"Adventure Time: Finn and Jake's Epic Quest",2014-04-11,windows,Action;Adventure,318,107,0,6.99
258760,"Scania Truck Driving Simulator",2014-02-27,windows,Indie;Simulation,830,253,330,6.99
258880,"Professional Farmer 2014",2013-11-27,windows,Simulation,264,320,967,14.99
258910,"Citizens of Earth",2015-01-20,windows,RPG,241,69,529,9.99
258970,"Gauntletâ„¢ Slayer Edition",2014-09-23,windows,Action;Adventure;RPG,4997,1407,152,14.99
259020,"Dragon's Prophet",2013-09-18,windows,"Action;Free to Play;Massively Multiplayer;RPG",594,267,152,0
259080,"Just Cause 2: Multiplayer Mod",2013-12-16,windows,Action;Adventure,12261,1099,431,0
259170,"Alone in the Dark",2013-10-29,windows,Action;Adventure,199,304,86,6.99
259190,"Alone in the Dark: The New Nightmare",2013-10-29,windows,Action;Adventure,149,103,6,4.99
259320,"Heli Heroes",2013-11-01,windows,Action;Casual,146,174,282,3.99
259570,"EDEN STAR",2015-01-30,windows,"Action;Adventure;Indie;Strategy;Early Access",642,210,195,14.99
259640,"Guise Of The Wolf",2014-01-24,windows,Action;Adventure;Indie,66,133,0,1.99
259660,"Void Destroyer",2015-01-20,windows,Action;Adventure;Indie;Simulation;Strategy,196,112,9,7.19
259810,"Home Sheep Home 2",2014-02-17,windows,Action;Adventure;Casual;Indie,104,5,13,6.99
259870,"OMG Zombies!",2014-02-13,windows,Action;Strategy,269,66,422,3.99
259890,"Agricultural Simulator: Historical Farming",2013-11-06,windows,Simulation,63,191,191,6.99
259910,"Farming Giant",2013-11-06,windows,Simulation,47,172,20,1.69
259940,"YOU DON'T KNOW JACK Vol. 2",2013-11-05,windows,Casual;Indie,25,11,0,1.99
259960,"YOU DON'T KNOW JACK Vol. 3",2013-11-05,windows,Casual;Indie,29,3,0,1.99
259980,"YOU DON'T KNOW JACK Vol. 4 The Ride",2013-11-05,windows,Casual;Indie,56,11,0,1.99
